"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20190409","5호선","김포공항","8227","6404","20190412"
"20190409","5호선","개화산","7026","6720","20190412"
"20190409","5호선","방화","8365","8053","20190412"
"20190409","4호선","남태령","1955","1561","20190412"
"20190409","4호선","사당","33210","28610","20190412"
"20190409","4호선","총신대입구(이수)","24350","26840","20190412"
"20190409","4호선","동작(현충원)","3584","4043","20190412"
"20190409","4호선","이촌(국립중앙박물관)","10399","11516","20190412"
"20190409","4호선","신용산","18348","18780","20190412"
"20190409","4호선","삼각지","5841","6575","20190412"
"20190409","4호선","숙대입구(갈월)","20729","20279","20190412"
"20190409","4호선","서울역","15837","23638","20190412"
"20190409","4호선","회현(남대문시장)","36946","37870","20190412"
"20190409","4호선","명동","39394","41461","20190412"
"20190409","4호선","충무로","40360","40099","20190412"
"20190409","4호선","동대문역사문화공원","22763","20783","20190412"
"20190409","4호선","동대문","27690","27205","20190412"
"20190409","4호선","혜화","43259","43087","20190412"
"20190409","4호선","한성대입구(삼선교)","20270","19756","20190412"
"20190409","4호선","성신여대입구(돈암)","27832","26738","20190412"
"20190409","4호선","길음","28846","28986","20190412"
"20190409","4호선","미아사거리","33405","32704","20190412"
"20190409","4호선","미아(서울사이버대학)","19974","19079","20190412"
"20190409","4호선","수유(강북구청)","42407","42317","20190412"
"20190409","4호선","쌍문","36995","34045","20190412"
"20190409","4호선","창동","31682","34165","20190412"
"20190409","4호선","노원","23160","25993","20190412"
"20190409","4호선","상계","24467","22215","20190412"
"20190409","4호선","당고개","14763","13692","20190412"
"20190409","3호선","오금","8180","7317","20190412"
"20190409","3호선","경찰병원","9258","9300","20190412"
"20190409","3호선","가락시장","11683","11263","20190412"
"20190409","3호선","수서","20596","20587","20190412"
"20190409","3호선","일원","12206","12619","20190412"
"20190409","3호선","대청","12741","11588","20190412"
"20190409","3호선","학여울","2276","2499","20190412"
"20190409","3호선","대치","14189","14163","20190412"
"20190409","3호선","도곡","7312","7219","20190412"
"20190409","3호선","매봉","14703","13909","20190412"
"20190409","3호선","양재(서초구청)","50551","52900","20190412"
"20190409","3호선","남부터미널(예술의전당)","37585","38587","20190412"
"20190409","3호선","교대(법원.검찰청)","18761","12427","20190412"
"20190409","3호선","고속터미널","52491","49082","20190412"
"20190409","3호선","잠원","7706","7549","20190412"
"20190409","3호선","신사","34618","36460","20190412"
"20190409","3호선","압구정","38079","41366","20190412"
"20190409","3호선","옥수","11207","11815","20190412"
"20190409","3호선","금호","9844","9273","20190412"
"20190409","3호선","약수","16583","16307","20190412"
"20190409","3호선","동대입구","15196","17036","20190412"
"20190409","3호선","충무로","3","0","20190412"
"20190409","3호선","을지로3가","13607","13374","20190412"
"20190409","3호선","종로3가","13075","14710","20190412"
"20190409","3호선","안국","28256","28996","20190412"
"20190409","3호선","경복궁(정부서울청사)","27273","26849","20190412"
"20190409","3호선","독립문","9325","9902","20190412"
"20190409","3호선","무악재","4783","5095","20190412"
"20190409","3호선","홍제","23501","22544","20190412"
"20190409","3호선","녹번","16519","14844","20190412"
"20190409","3호선","불광","21244","22830","20190412"
"20190409","3호선","연신내","46199","43687","20190412"
"20190409","3호선","구파발","24172","22331","20190412"
"20190409","3호선","지축","1380","1689","20190412"
"20190409","2호선","용두(동대문구청)","2596","2814","20190412"
"20190409","2호선","신정네거리","11460","12227","20190412"
"20190409","2호선","양천구청","8769","9405","20190412"
"20190409","2호선","도림천","1677","1830","20190412"
"20190409","2호선","신설동","4657","4285","20190412"
"20190409","2호선","신답","1825","2074","20190412"
"20190409","2호선","용답","3141","3437","20190412"
"20190409","2호선","충정로(경기대입구)","13272","14570","20190412"
"20190409","2호선","아현","12873","12843","20190412"
"20190409","2호선","이대","23662","25421","20190412"
"20190409","2호선","신촌","50370","50875","20190412"
"20190409","2호선","홍대입구","72274","73970","20190412"
"20190409","2호선","합정","35752","37221","20190412"
"20190409","2호선","당산","25750","28811","20190412"
"20190409","2호선","영등포구청","27335","27337","20190412"
"20190409","2호선","문래","24344","24662","20190412"
"20190409","2호선","신도림","62878","61432","20190412"
"20190409","2호선","대림(구로구청)","32114","32841","20190412"
"20190409","2호선","구로디지털단지","74024","73910","20190412"
"20190409","2호선","신대방","32604","31763","20190412"
"20190409","2호선","신림","76580","75646","20190412"
"20190409","2호선","봉천","28639","26671","20190412"
"20190409","2호선","서울대입구(관악구청)","60281","58073","20190412"
"20190409","2호선","낙성대","34337","34242","20190412"
"20190409","2호선","사당","48085","51581","20190412"
"20190409","2호선","방배","27016","27969","20190412"
"20190409","2호선","서초","27729","27623","20190412"
"20190409","2호선","교대(법원.검찰청)","44311","50578","20190412"
"20190409","2호선","강남","108481","107390","20190412"
"20190409","2호선","역삼","62315","66266","20190412"
"20190409","2호선","선릉","67846","59819","20190412"
"20190409","2호선","삼성(무역센터)","66556","67301","20190412"
"20190409","2호선","종합운동장","11467","13221","20190412"
"20190409","2호선","잠실새내","27639","27751","20190412"
"20190409","2호선","잠실(송파구청)","97882","94143","20190412"
"20190409","2호선","잠실나루","19549","19471","20190412"
"20190409","2호선","강변(동서울터미널)","42833","40616","20190412"
"20190409","2호선","구의(광진구청)","27915","27621","20190412"
"20190409","2호선","건대입구","43318","45659","20190412"
"20190409","2호선","성수","36226","38257","20190412"
"20190409","2호선","뚝섬","22063","23537","20190412"
"20190409","2호선","한양대","18197","20559","20190412"
"20190409","2호선","왕십리(성동구청)","21898","16838","20190412"
"20190409","2호선","상왕십리","16888","16314","20190412"
"20190409","2호선","신당","16702","17737","20190412"
"20190409","2호선","동대문역사문화공원","18476","20742","20190412"
"20190409","2호선","을지로4가","13849","13467","20190412"
"20190409","2호선","을지로3가","27478","26392","20190412"
"20190409","2호선","을지로입구","57155","56064","20190412"
"20190409","2호선","시청","34104","32149","20190412"
"20190409","1호선","동묘앞","9327","9850","20190412"
"20190409","1호선","청량리(서울시립대입구)","26916","27541","20190412"
"20190409","1호선","제기동","21767","22092","20190412"
"20190409","1호선","신설동","17608","17658","20190412"
"20190409","1호선","동대문","14984","16089","20190412"
"20190409","1호선","종로5가","31968","30991","20190412"
"20190409","1호선","종로3가","33740","32257","20190412"
"20190409","1호선","종각","52052","48334","20190412"
"20190409","1호선","시청","30951","30459","20190412"
"20190409","1호선","서울역","59093","55518","20190412"
"20190408","중앙선","지평","63","60","20190411"
"20190408","중앙선","용문","2447","2385","20190411"
"20190408","중앙선","원덕","531","480","20190411"
"20190408","중앙선","양평","4932","5066","20190411"
"20190408","중앙선","오빈","395","346","20190411"
"20190408","중앙선","아신","768","900","20190411"
"20190408","중앙선","국수","1042","962","20190411"
"20190408","중앙선","신원","272","250","20190411"
"20190408","중앙선","양수","2200","2215","20190411"
"20190408","중앙선","운길산","930","815","20190411"
"20190408","중앙선","팔당","887","887","20190411"
"20190408","중앙선","도심","3344","2585","20190411"
"20190408","중앙선","덕소","7299","7175","20190411"
"20190408","중앙선","양정","1072","897","20190411"
"20190408","중앙선","도농","11428","9914","20190411"
"20190408","중앙선","구리","16492","16724","20190411"
"20190408","중앙선","양원","2128","2219","20190411"
"20190408","중앙선","망우","9055","9043","20190411"
"20190408","중앙선","상봉(시외버스터미널)","6683","6385","20190411"
"20190408","중앙선","중랑","6617","6201","20190411"
"20190408","중앙선","회기","35620","35144","20190411"
"20190408","장항선","신창(순천향대)","3087","3694","20190411"
"20190408","장항선","온양온천","4991","4981","20190411"
"20190408","장항선","배방","1188","1155","20190411"
"20190408","장항선","아산","3953","3258","20190411"
"20190408","장항선","쌍용(나사렛대)","3386","3501","20190411"
"20190408","장항선","봉명","1624","1588","20190411"
"20190408","일산선","대화","17784","13215","20190411"
"20190408","일산선","주엽","11521","11877","20190411"
"20190408","일산선","정발산","8829","9150","20190411"
"20190408","일산선","마두","9773","10215","20190411"
"20190408","일산선","백석","12846","12886","20190411"
"20190408","일산선","대곡","2073","1510","20190411"
"20190408","일산선","화정","22447","23076","20190411"
"20190408","일산선","원당","13946","13157","20190411"
"20190408","일산선","삼송","19125","18204","20190411"
"20190408","일산선","원흥","10069","9364","20190411"
"20190408","우이신설선","신설동","2386","2419","20190411"
"20190408","우이신설선","보문","1917","2014","20190411"
"20190408","우이신설선","성신여대입구(돈암)","4059","4382","20190411"
"20190408","우이신설선","정릉","4844","4552","20190411"
"20190408","우이신설선","북한산보국문","7017","6756","20190411"
"20190408","우이신설선","솔샘","6342","6142","20190411"
"20190408","우이신설선","삼양사거리","2706","2778","20190411"
"20190408","우이신설선","삼양","2259","2436","20190411"
"20190408","우이신설선","화계","3778","3560","20190411"
"20190408","우이신설선","가오리","4700","4598","20190411"
"20190408","우이신설선","4.19민주묘지","4184","4365","20190411"
"20190408","우이신설선","솔밭공원","2575","2585","20190411"
"20190408","우이신설선","북한산우이","3005","2591","20190411"
"20190408","안산선","수리산","5253","4097","20190411"
"20190408","안산선","오이도","11970","11269","20190411"
"20190408","안산선","정왕","11536","12415","20190411"
"20190408","안산선","신길온천","2064","1785","20190411"
"20190408","안산선","안산","16143","14334","20190411"
"20190408","안산선","초지","5234","5624","20190411"
"20190408","안산선","고잔","10063","9462","20190411"
"20190408","안산선","중앙","19510","20638","20190411"
"20190408","안산선","한대앞","11000","11037","20190411"
"20190408","안산선","상록수","24764","24853","20190411"
"20190408","안산선","반월","5379","5145","20190411"
"20190408","안산선","대야미","5366","4834","20190411"
"20190408","안산선","산본","20686","22169","20190411"
"20190408","수인선","인천","1035","1794","20190411"
"20190408","수인선","신포","2238","2277","20190411"
"20190408","수인선","숭의","4568","4303","20190411"
"20190408","수인선","인하대","8086","7840","20190411"
"20190408","수인선","송도","3493","3281","20190411"
"20190408","수인선","연수","5721","5536","20190411"
"20190408","수인선","원인재","5257","5432","20190411"
"20190408","수인선","남동인더스파크","2502","2906","20190411"
"20190408","수인선","호구포","4291","4193","20190411"
"20190408","수인선","인천논현","7065","7451","20190411"
"20190408","수인선","소래포구","5523","5098","20190411"
"20190408","수인선","월곶","2889","2706","20190411"
"20190408","수인선","달월","111","86","20190411"
"20190408","분당선","매교","3226","3140","20190411"
"20190408","분당선","수원시청","12442","13529","20190411"
"20190408","분당선","매탄권선","5572","5500","20190411"
"20190408","분당선","망포","16284","15412","20190411"
"20190408","분당선","영통","11086","11736","20190411"
"20190408","분당선","청명","5190","4758","20190411"
"20190408","분당선","상갈","6849","6298","20190411"
"20190408","분당선","기흥","12868","12407","20190411"
"20190408","분당선","신갈","5621","5544","20190411"
"20190408","분당선","구성","6082","6009","20190411"
"20190408","분당선","죽전","18876","20914","20190411"
"20190408","분당선","보정","3388","2792","20190411"
"20190408","분당선","이매","7073","6440","20190411"
"20190408","분당선","오리","14989","12730","20190411"
"20190408","분당선","미금","19731","21431","20190411"
"20190408","분당선","정자","19289","20906","20190411"
"20190408","분당선","수내","15836","15859","20190411"
"20190408","분당선","서현","30249","30646","20190411"
"20190408","분당선","야탑","32249","34158","20190411"
"20190408","분당선","모란","24636","24872","20190411"
"20190408","분당선","태평","15947","15473","20190411"
"20190408","분당선","가천대","14612","16479","20190411"
"20190408","분당선","선정릉","9429","10244","20190411"
"20190408","분당선","강남구청","10985","12446","20190411"
"20190408","분당선","압구정로데오","16527","18305","20190411"
"20190408","분당선","서울숲","10621","10894","20190411"
"20190408","분당선","수원","10782","6974","20190411"
"20190408","분당선","복정","5","0","20190411"
"20190408","분당선","수서","15988","16265","20190411"
"20190408","분당선","대모산입구","4023","3680","20190411"
"20190408","분당선","개포동","3893","4051","20190411"
"20190408","분당선","구룡","2172","2183","20190411"
"20190408","분당선","도곡","8346","8671","20190411"
"20190408","분당선","한티","16171","17291","20190411"
"20190408","분당선","선릉","13064","22488","20190411"
"20190408","과천선","범계","32397","31746","20190411"
"20190408","과천선","평촌","21302","21110","20190411"
"20190408","과천선","인덕원","29920","30339","20190411"
"20190408","과천선","정부과천청사","14185","13971","20190411"
"20190408","과천선","과천","5796","5202","20190411"
"20190408","과천선","대공원","5702","5998","20190411"
"20190408","과천선","경마공원","1889","1849","20190411"
"20190408","과천선","선바위","11244","9050","20190411"
"20190408","공항철도 1호선","영종","2732","2698","20190411"
"20190408","공항철도 1호선","인천공항2터미널","5506","4922","20190411"
"20190408","공항철도 1호선","인천공항1터미널","15649","16332","20190411"
"20190408","공항철도 1호선","공항화물청사","2749","3206","20190411"
"20190408","공항철도 1호선","운서","7457","7632","20190411"
"20190408","공항철도 1호선","청라국제도시","7565","6948","20190411"
"20190408","공항철도 1호선","검암","9303","8875","20190411"
"20190408","공항철도 1호선","계양","13018","11967","20190411"
"20190408","공항철도 1호선","김포공항","10896","7229","20190411"
"20190408","공항철도 1호선","마곡나루","6095","5485","20190411"
"20190408","공항철도 1호선","디지털미디어시티","14699","13151","20190411"
"20190408","공항철도 1호선","홍대입구","11768","11327","20190411"
"20190408","공항철도 1호선","공덕","2606","3482","20190411"
"20190408","공항철도 1호선","서울역","13250","10735","20190411"
"20190408","경춘선","춘천","2161","2168","20190411"
"20190408","경춘선","남춘천","2977","3379","20190411"
"20190408","경춘선","김유정","432","461","20190411"
"20190408","경춘선","강촌","753","655","20190411"
"20190408","경춘선","백양리","86","83","20190411"
"20190408","경춘선","굴봉산","149","147","20190411"
"20190408","경춘선","가평","2235","2251","20190411"
"20190408","경춘선","상천","350","364","20190411"
"20190408","경춘선","청평","2380","2038","20190411"
"20190408","경춘선","대성리","580","512","20190411"
"20190408","경춘선","마석","5116","5038","20190411"
"20190408","경춘선","천마산","1995","1839","20190411"
"20190408","경춘선","평내호평","7283","7217","20190411"
"20190408","경춘선","금곡","1953","1850","20190411"
"20190408","경춘선","사릉","4413","4294","20190411"
"20190408","경춘선","퇴계원","4386","3989","20190411"
"20190408","경춘선","별내","3138","2923","20190411"
"20190408","경춘선","갈매","3277","2800","20190411"
"20190408","경춘선","신내","1020","1062","20190411"
"20190408","경인선","도화","4838","4386","20190411"
"20190408","경인선","중동","11784","10969","20190411"
"20190408","경인선","온수(성공회대입구)","9158","8952","20190411"
"20190408","경인선","도원","4805","4811","20190411"
"20190408","경인선","간석","7593","7223","20190411"
"20190408","경인선","부개","11366","10532","20190411"
"20190408","경인선","소사","13274","12596","20190411"
"20190408","경인선","구일","9475","9686","20190411"
"20190408","경인선","인천","4013","3134","20190411"
"20190408","경인선","동인천","18395","17300","20190411"
"20190408","경인선","제물포","14267","13590","20190411"
"20190408","경인선","주안","27189","25252","20190411"
"20190408","경인선","동암","20461","20021","20190411"
"20190408","경인선","백운","10215","9895","20190411"
"20190408","경인선","부평","38845","41395","20190411"
"20190408","경인선","송내","38484","38450","20190411"
"20190408","경인선","부천","44241","43713","20190411"
"20190408","경인선","역곡","37897","37018","20190411"
"20190408","경인선","오류동","14305","13239","20190411"
"20190408","경인선","개봉","27922","27818","20190411"
"20190408","경의선","계양","2","0","20190411"
"20190408","경의선","디지털미디어시티","1","0","20190411"
"20190408","경의선","문산","6402","6309","20190411"
"20190408","경의선","파주","2618","2043","20190411"
"20190408","경의선","월롱","3723","3589","20190411"
"20190408","경의선","금촌","7966","8010","20190411"
"20190408","경의선","금릉","5501","5369","20190411"
"20190408","경의선","운정","7274","6598","20190411"
"20190408","경의선","야당","6215","5848","20190411"
"20190408","경의선","탄현","9453","8918","20190411"
"20190408","경의선","일산","12631","12489","20190411"
"20190408","경의선","풍산","6514","5923","20190411"
"20190408","경의선","백마","8583","7999","20190411"
"20190408","경의선","곡산","705","719","20190411"
"20190408","경의선","능곡","4578","4073","20190411"
"20190408","경의선","행신","9457","9242","20190411"
"20190408","경의선","강매","3653","3082","20190411"
"20190408","경의선","화전","4195","4178","20190411"
"20190408","경의선","수색","2666","2786","20190411"
"20190408","경의선","디지털미디어시티","2399","2407","20190411"
"20190408","경의선","가좌","6494","5910","20190411"
"20190408","경의선","홍대입구","1849","2110","20190411"
"20190408","경의선","서강대","2651","2700","20190411"
"20190408","경의선","공덕","4098","3624","20190411"
"20190408","경의선","효창공원앞","3377","3560","20190411"
"20190408","경의선","신촌","1229","1598","20190411"
"20190408","경의선","서울역","4889","6357","20190411"
"20190408","경원선","소요산","3940","3481","20190411"
"20190408","경원선","동두천","2834","3422","20190411"
"20190408","경원선","보산","1976","1817","20190411"
"20190408","경원선","동두천중앙","4390","4138","20190411"
"20190408","경원선","지행","8569","8385","20190411"
"20190408","경원선","덕정","8672","8588","20190411"
"20190408","경원선","덕계","2731","2326","20190411"
"20190408","경원선","양주","10559","9443","20190411"
"20190408","경원선","녹양","5996","5661","20190411"
"20190408","경원선","가능","8433","7952","20190411"
"20190408","경원선","의정부","22189","22713","20190411"
"20190408","경원선","회룡","15331","14732","20190411"
"20190408","경원선","망월사","11666","11925","20190411"
"20190408","경원선","도봉산","8956","5883","20190411"
"20190408","경원선","도봉","7361","6951","20190411"
"20190408","경원선","방학","11610","11278","20190411"
"20190408","경원선","녹천","6116","5015","20190411"
"20190408","경원선","월계","9164","8303","20190411"
"20190408","경원선","광운대","12520","12248","20190411"
"20190408","경원선","석계","11258","12431","20190411"
"20190408","경원선","신이문","10680","9575","20190411"
"20190408","경원선","외대앞","12514","12649","20190411"
"20190408","경원선","청량리(서울시립대입구)","17321","18822","20190411"
"20190408","경원선","왕십리(성동구청)","17672","19027","20190411"
"20190408","경원선","응봉","2297","2146","20190411"
"20190408","경원선","옥수","61","57","20190411"
"20190408","경원선","한남","5167","4880","20190411"
"20190408","경원선","서빙고","2243","2149","20190411"
"20190408","경원선","이촌(국립중앙박물관)","4866","3756","20190411"
"20190408","경부선","광명","3287","2467","20190411"
"20190408","경부선","서동탄","2025","1649","20190411"
"20190408","경부선","당정","9186","8869","20190411"
"20190408","경부선","천안","8952","7694","20190411"
"20190408","경부선","두정","7264","9077","20190411"
"20190408","경부선","직산","1032","1140","20190411"
"20190408","경부선","성환","6839","7033","20190411"
"20190408","경부선","평택","15545","15809","20190411"
"20190408","경부선","지제","2991","2850","20190411"
"20190408","경부선","서정리","6723","6481","20190411"
"20190408","경부선","송탄","5527","5309","20190411"
"20190408","경부선","진위","2056","1774","20190411"
"20190408","경부선","오산","11761","11634","20190411"
"20190408","경부선","오산대","4538","4534","20190411"
"20190408","경부선","세마","3396","3060","20190411"
"20190408","경부선","병점","20456","20364","20190411"
"20190408","경부선","세류","4291","4130","20190411"
"20190408","경부선","독산","20534","21502","20190411"
"20190408","경부선","수원","50431","52429","20190411"
"20190408","경부선","화서","10279","10099","20190411"
"20190408","경부선","성균관대","19277","18933","20190411"
"20190408","경부선","의왕","11188","11063","20190411"
"20190408","경부선","군포","8972","8841","20190411"
"20190408","경부선","금정","31341","31958","20190411"
"20190408","경부선","명학","13110","13216","20190411"
"20190408","경부선","안양","34555","34094","20190411"
"20190408","경부선","관악","9853","9345","20190411"
"20190408","경부선","석수","13931","12532","20190411"
"20190408","경부선","금천구청","15060","14480","20190411"
"20190408","경부선","가산디지털단지","21257","24492","20190411"
"20190408","경부선","구로","23759","24238","20190411"
"20190408","경부선","신길","12145","10295","20190411"
"20190408","경부선","신도림","4712","4585","20190411"
"20190408","경부선","영등포","48300","49875","20190411"
"20190408","경부선","대방","17616","17859","20190411"
"20190408","경부선","노량진","13028","12510","20190411"
"20190408","경부선","용산","38002","39254","20190411"
"20190408","경부선","남영","13395","14549","20190411"
"20190408","경부선","서울역","6435","1438","20190411"
"20190408","경강선","여주","2836","2728","20190411"
"20190408","경강선","세종대왕릉","320","354","20190411"
"20190408","경강선","부발","1985","1918","20190411"
"20190408","경강선","이천","2847","2907","20190411"
"20190408","경강선","신둔도예촌","1689","1455","20190411"
"20190408","경강선","곤지암","2479","2456","20190411"
"20190408","경강선","초월","3131","3037","20190411"
"20190408","경강선","경기광주","7995","7692","20190411"
"20190408","경강선","삼동","2576","2133","20190411"
"20190408","경강선","이매","1376","1226","20190411"
"20190408","경강선","판교","4572","4399","20190411"
"20190408","9호선2~3단계","중앙보훈병원","8377","7677","20190411"
"20190408","9호선2~3단계","둔촌오륜","1087","958","20190411"
"20190408","9호선2~3단계","올림픽공원(한국체대)","5345","5485","20190411"
"20190408","9호선2~3단계","한성백제","2222","2045","20190411"
"20190408","9호선2~3단계","송파나루","4173","4170","20190411"
"20190408","9호선2~3단계","석촌","7717","6455","20190411"
"20190408","9호선2~3단계","석촌고분","5308","5375","20190411"
"20190408","9호선2~3단계","삼전","5501","5520","20190411"
"20190408","9호선2~3단계","종합운동장","4926","4521","20190411"
"20190408","9호선2~3단계","봉은사","17438","17331","20190411"
"20190408","9호선2~3단계","삼성중앙","6907","7046","20190411"
"20190408","9호선2~3단계","선정릉","9777","10566","20190411"
"20190408","9호선2~3단계","언주","10260","10151","20190411"
"20190408","9호선","신논현","34725","35042","20190411"
"20190408","9호선","사평","3752","3749","20190411"
"20190408","9호선","고속터미널","13502","19669","20190411"
"20190408","9호선","신반포","3363","3419","20190411"
"20190408","9호선","구반포","3508","3618","20190411"
"20190408","9호선","동작(현충원)","4314","3517","20190411"
"20190408","9호선","흑석(중앙대입구)","13478","13516","20190411"
"20190408","9호선","노들","5409","4759","20190411"
"20190408","9호선","노량진","32770","33566","20190411"
"20190408","9호선","샛강","6761","6876","20190411"
"20190408","9호선","여의도","29942","31305","20190411"
"20190408","9호선","국회의사당","34210","31463","20190411"
"20190408","9호선","당산","22070","21609","20190411"
"20190408","9호선","선유도","8656","8522","20190411"
"20190408","9호선","신목동","4806","4349","20190411"
"20190408","9호선","염창","19945","19392","20190411"
"20190408","9호선","등촌","12027","12298","20190411"
"20190408","9호선","증미","8329","8392","20190411"
"20190408","9호선","가양","24399","23739","20190411"
"20190408","9호선","양천향교","10266","10577","20190411"
"20190408","9호선","마곡나루","10678","10614","20190411"
"20190408","9호선","신방화","8468","8299","20190411"
"20190408","9호선","공항시장","3369","3767","20190411"
"20190408","9호선","김포공항","9986","11323","20190411"
"20190408","9호선","개화","8626","5438","20190411"
"20190408","8호선","모란","5099","3695","20190411"
"20190408","8호선","수진","6122","5722","20190411"
"20190408","8호선","신흥","5284","5518","20190411"
"20190408","8호선","단대오거리","13656","12798","20190411"
"20190408","8호선","남한산성입구(성남법원.검찰청)","18142","17196","20190411"
"20190408","8호선","산성","6761","6619","20190411"
"20190408","8호선","복정","14380","11967","20190411"
"20190408","8호선","장지","21085","20115","20190411"
"20190408","8호선","문정","23691","24864","20190411"
"20190408","8호선","가락시장","9203","10534","20190411"
"20190408","8호선","송파","11040","10556","20190411"
"20190408","8호선","석촌","10412","13357","20190411"
"20190408","8호선","잠실(송파구청)","19854","22762","20190411"
"20190408","8호선","몽촌토성(평화의문)","7274","7484","20190411"
"20190408","8호선","강동구청","12474","12664","20190411"
"20190408","8호선","천호(풍납토성)","20597","23081","20190411"
"20190408","8호선","암사","22337","19624","20190411"
"20190408","7호선","부평구청","14440","11433","20190411"
"20190408","7호선","굴포천","10623","11220","20190411"
"20190408","7호선","삼산체육관","6294","5657","20190411"
"20190408","7호선","상동","16063","16633","20190411"
"20190408","7호선","부천시청","14182","14262","20190411"
"20190408","7호선","신중동","17465","17226","20190411"
"20190408","7호선","춘의","11106","11038","20190411"
"20190408","7호선","부천종합운동장","9372","8694","20190411"
"20190408","7호선","까치울","9261","8424","20190411"
"20190408","7호선","온수(성공회대입구)","14231","13602","20190411"
"20190408","7호선","천왕","11149","10312","20190411"
"20190408","7호선","광명사거리","30611","29382","20190411"
"20190408","7호선","철산","28639","28206","20190411"
"20190408","7호선","가산디지털단지","51679","52135","20190411"
"20190408","7호선","남구로","19747","21067","20190411"
"20190408","7호선","대림(구로구청)","11328","11236","20190411"
"20190408","7호선","신풍","13610","13004","20190411"
"20190408","7호선","보라매","11440","11757","20190411"
"20190408","7호선","신대방삼거리","19982","19296","20190411"
"20190408","7호선","장승배기","12744","12265","20190411"
"20190408","7호선","상도","14436","14798","20190411"
"20190408","7호선","숭실대입구(살피재)","21062","21605","20190411"
"20190408","7호선","남성","14189","13356","20190411"
"20190408","7호선","이수","18479","18140","20190411"
"20190408","7호선","내방","17299","17780","20190411"
"20190408","7호선","고속터미널","21166","18010","20190411"
"20190408","7호선","반포","7750","7419","20190411"
"20190408","7호선","논현","22977","24691","20190411"
"20190408","7호선","학동","25822","28163","20190411"
"20190408","7호선","강남구청","17225","19292","20190411"
"20190408","7호선","청담","23830","27085","20190411"
"20190408","7호선","뚝섬유원지","10693","10352","20190411"
"20190408","7호선","건대입구","17858","18413","20190411"
"20190408","7호선","어린이대공원(세종대)","21661","23269","20190411"
"20190408","7호선","군자(능동)","16776","13111","20190411"
"20190408","7호선","중곡","11788","11000","20190411"
"20190408","7호선","용마산","7434","7004","20190411"
"20190408","7호선","사가정","18711","18712","20190411"
"20190408","7호선","면목","20204","19515","20190411"
"20190408","7호선","상봉(시외버스터미널)","19470","18436","20190411"
"20190408","7호선","중화","13495","13248","20190411"
"20190408","7호선","먹골","12072","11778","20190411"
"20190408","7호선","태릉입구","11086","10593","20190411"
"20190408","7호선","공릉(서울과학기술대)","15805","15845","20190411"
"20190408","7호선","하계","22766","21653","20190411"
"20190408","7호선","중계","19519","18039","20190411"
"20190408","7호선","노원","23414","24833","20190411"
"20190408","7호선","마들","14282","13530","20190411"
"20190408","7호선","수락산","15492","15050","20190411"
"20190408","7호선","도봉산","11743","13370","20190411"
"20190408","7호선","장암","2860","878","20190411"
"20190408","6호선","봉화산(서울의료원)","12080","10901","20190411"
"20190408","6호선","화랑대(서울여대입구)","16047","12717","20190411"
"20190408","6호선","태릉입구","6563","8188","20190411"
"20190408","6호선","석계","15815","16343","20190411"
"20190408","6호선","돌곶이","10360","9727","20190411"
"20190408","6호선","상월곡(한국과학기술연구원)","7944","7638","20190411"
"20190408","6호선","월곡(동덕여대)","16021","15294","20190411"
"20190408","6호선","고려대(종암)","12283","12204","20190411"
"20190408","6호선","안암(고대병원앞)","17556","18015","20190411"
"20190408","6호선","보문","8781","8122","20190411"
"20190408","6호선","창신","4822","4143","20190411"
"20190408","6호선","동묘앞","10008","10477","20190411"
"20190408","6호선","신당","10194","10878","20190411"
"20190408","6호선","청구","4453","4841","20190411"
"20190408","6호선","약수","4490","4442","20190411"
"20190408","6호선","버티고개","3000","2767","20190411"
"20190408","6호선","한강진","7321","8501","20190411"
"20190408","6호선","이태원","13845","14555","20190411"
"20190408","6호선","녹사평(용산구청)","5911","5561","20190411"
"20190408","6호선","삼각지","7086","6071","20190411"
"20190408","6호선","효창공원앞","9025","8636","20190411"
"20190408","6호선","공덕","22456","21751","20190411"
"20190408","6호선","대흥(서강대앞)","11346","11985","20190411"
"20190408","6호선","광흥창(서강)","11700","11297","20190411"
"20190408","6호선","상수","11249","12526","20190411"
"20190408","6호선","합정","15958","14271","20190411"
"20190408","6호선","망원","15484","16521","20190411"
"20190408","6호선","마포구청","17354","15350","20190411"
"20190408","6호선","월드컵경기장(성산)","5720","5944","20190411"
"20190408","6호선","디지털미디어시티","16171","17598","20190411"
"20190408","6호선","증산(명지대앞)","12619","12473","20190411"
"20190408","6호선","새절(신사)","17186","16544","20190411"
"20190408","6호선","구산","9666","7086","20190411"
"20190408","6호선","독바위","3330","3484","20190411"
"20190408","6호선","불광","5717","5789","20190411"
"20190408","6호선","역촌","4558","5400","20190411"
"20190408","6호선","응암","21607","21536","20190411"
"20190408","5호선","마천","6212","6078","20190411"
"20190408","5호선","거여","9133","8411","20190411"
"20190408","5호선","개롱","8088","8465","20190411"
"20190408","5호선","오금","4461","4428","20190411"
"20190408","5호선","방이","8262","8462","20190411"
"20190408","5호선","올림픽공원(한국체대)","5647","5221","20190411"
"20190408","5호선","둔촌동","10093","10291","20190411"
"20190408","5호선","상일동","15595","13018","20190411"
"20190408","5호선","고덕","11585","11326","20190411"
"20190408","5호선","명일","9543","10050","20190411"
"20190408","5호선","굽은다리(강동구민회관앞)","10931","10435","20190411"
